job_id,iteration,m,total_migration,pop,numClusters,mutation_rate,recombination_rate,pi_loss,fst_loss,ld_loss,ibd_loss,dxy_loss,genrel_loss,fc_loss
14,4,4.479853770410561e-05,0.20694891325915837,14049.614290890213,1.0,5.8e-07,1.02e-06,0.021088021959802156,0.006156371177066382,0.01043552041200038,0.0004975486814440827,0.0002837278351254622,3.206186756171223e-05,0.003343718877222221
15,0,0.000735740281396138,0.1615009774456125,9970.213039090984,3.0,5.8e-07,1.02e-06,0.04302732776027179,0.0328098736452272,0.005496802461698467,0.02344607554679092,0.0002484799926277363,0.00021842571953050629,0.010524840859444454
15,1,4.1523109417283965e-05,0.16990393102135123,19159.489167594777,1.0,5.8e-07,1.02e-06,0.029244061284703873,0.0061815548331641485,0.010474702078043983,0.000489563576155018,0.00013614563555783691,3.2235828118023894e-05,0.0021453545594444373
15,2,1.6259179428381964e-05,0.15381548533530637,10416.809621942593,1.0,5.8e-07,1.02e-06,0.020851999039099272,0.0059156667402328125,0.010020785740597572,0.0005127249725541211,0.00023774355072166822,3.1575779391537876e-05,0.004175895200555557
15,3,2.805386860694147e-05,0.25373630868843483,24020.881347589155,2.0,5.8e-07,1.02e-06,0.024014043181304155,0.006258507772299006,0.009704383604438899,0.0004995877615515538,0.00015024981880308003,3.2256542894111635e-05,0.003018965183333347
15,4,0.00100809256302968,0.22760589306830425,16283.493578474092,3.0,5.8e-07,1.02e-06,0.04119418579514699,0.025324243389108003,0.00726494230140693,0.01532740097732036,0.0003416026725648348,0.00011833575644831552,0.0032504755849999956
16,0,6.754738643306163e-05,0.15285696793718315,10433.938094208861,1.0,5.8e-07,1.02e-06,0.02410743104555038,0.005645636139110575,0.008562343791737837,0.0006702270671912477,0.00014447829984394887,3.120416422502237e-05,0.004885543213888885
16,1,8.265044353007176e-05,0.04275126308256517,10966.01106605739,3.0,5.8e-07,1.02e-06,0.026207457630099684,0.015210314971504768,0.006443706298666478,0.005719385149643683,0.0002686674798954036,5.0677085736880373e-05,0.005752509915555551
16,2,0.001063752583675813,0.012517433437713332,17597.784732095897,2.0,5.8e-07,1.02e-06,0.05910230100129177,0.0392917742980364,0.005269561884210562,0.010606390630202378,0.0003935032468930649,0.00010363693288652517,0.0015126413622222196
16,3,3.509219307949573e-05,0.14731015211110166,13239.168705567068,2.0,5.8e-07,1.02e-06,0.02144356406234768,0.005686842897293504,0.009518002475015101,0.00047807977545476915,0.00017897627099126387,3.089353905879244e-05,0.005360354185555555
16,4,4.631705765637901e-05,0.04161925571409771,13368.618067513386,2.0,5.8e-07,1.02e-06,0.02086351145770181,0.0076720045499035034,0.00789350901570037,0.0007464402910803996,0.0001953464517845529,2.6955223739639363e-05,0.0038034123594444524
17,0,0.0004759325932167733,0.029156346362770334,22086.025896636715,3.0,5.8e-07,1.02e-06,0.032556307299447425,0.02160359375755454,0.0073259670945574175,0.009033057004139243,0.0002854373214841084,5.1103731798002663e-05,0.004112890949444448
17,1,0.00013984515947974754,0.23485178919526584,12620.971688048072,2.0,5.8e-07,1.02e-06,0.0225310375699109,0.008355276902819918,0.009392824567111841,0.006465056168031301,0.0002910803593512803,4.982917631616731e-05,0.0035248075044444355
17,2,0.00010331598818362427,0.131905664039656,6438.99481743332,1.0,5.8e-07,1.02e-06,0.020814293625575023,0.0073354544834747445,0.00904491043086708,0.004765697181947268,0.00016201354268001268,5.1414745025424586e-05,0.00513324148444444
17,3,6.978197279769582e-05,0.1437529261753849,4740.570753013519,2.0,5.8e-07,1.02e-06,0.020855548420562742,0.007274097812078866,0.007312211131843756,0.0024883624327021905,0.00023229733543342237,3.8138674442335056e-05,0.0048683268300000054
17,4,2.3020777582658675e-06,0.18749904053534724,9599.030422468955,3.0,5.8e-07,1.02e-06,0.025922979867565765,0.005682512911990262,0.008079009812670674,0.0005343499509176561,0.0001362747257068696,2.9066836506114413e-05,0.005588312915000004
