ind_a,ind_b,site_a,site_b,within_site,n_hethet,n_opphom,n_het_a,n_het_b,kinship,degree
S110,S420,C44-L15-2023,Wysocki1129-2023,0,2134872,3325035,7579950,7733647,-0.294849,unrelated
S110,S421,C44-L15-2023,Wysocki1129-2023,0,2082474,3344645,7579950,7799266,-0.299548,unrelated
S110,S422,C44-L15-2023,Wysocki1129-2023,0,2095247,3617652,7579950,7735411,-0.335614,unrelated
S110,S423,C44-L15-2023,Wysocki1129-2023,0,2094995,3350748,7579950,7838314,-0.298769,unrelated
S110,S424,C44-L15-2023,Wysocki1129-2023,0,2005266,3507458,7579950,7581744,-0.330415,unrelated
S110,S442,C44-L15-2023,Wedekind_3-2023,0,1670242,3783520,7579950,6337465,-0.423699,unrelated
S110,S443,C44-L15-2023,Wedekind_3-2023,0,1995371,3437416,7579950,7460484,-0.324423,unrelated
S110,S444,C44-L15-2023,Wedekind_3-2023,0,1939781,3456634,7579950,7291631,-0.334429,unrelated
S110,S445,C44-L15-2023,Wedekind_3-2023,0,2038876,3450921,7579950,7860728,-0.314945,unrelated
S110,S446,C44-L15-2023,Wedekind_3-2023,0,2025265,3434718,7579950,7648040,-0.318110,unrelated
S110,S447,C44-L15-2023,Wedekind_3-2023,0,2109525,3385015,7579950,7678231,-0.305443,unrelated
S110,S448,C44-L15-2023,Wedekind_3-2023,0,1949878,3529163,7579950,7296097,-0.343401,unrelated
S110,S474,C44-L15-2023,Airport04-2023,0,2038665,3329683,7579950,7804708,-0.300345,unrelated
S110,S475,C44-L15-2023,Airport04-2023,0,2196109,3152419,7579950,8082784,-0.262325,unrelated
S110,S476,C44-L15-2023,Airport04-2023,0,1986753,3449287,7579950,7482884,-0.326089,unrelated
S110,S477,C44-L15-2023,Airport04-2023,0,2039162,3289153,7579950,7485865,-0.301288,unrelated
S110,S478,C44-L15-2023,Airport04-2023,0,2171363,3265512,7579950,7652969,-0.286200,unrelated
S110,S479,C44-L15-2023,Airport04-2023,0,2005883,3328271,7579950,7412292,-0.310204,unrelated
S110,S480,C44-L15-2023,Airport04-2023,0,1819722,3527825,7579950,6986357,-0.359455,unrelated
S111,S112,C44-L15-2023,C44-L15-2023,1,2110735,3356260,8035390,7532210,-0.295600,unrelated
S111,S113,C44-L15-2023,C44-L15-2023,1,2003831,3499546,8035390,7281389,-0.326130,unrelated
S111,S114,C44-L15-2023,C44-L15-2023,1,2148946,3381667,8035390,7409290,-0.298769,unrelated
S111,S115,C44-L15-2023,C44-L15-2023,1,2214403,3323377,8035390,7776122,-0.280324,unrelated
S111,S133,C44-L15-2023,Aartz-2023,0,2042809,3404233,8035390,7481338,-0.307130,unrelated
S111,S134,C44-L15-2023,Aartz-2023,0,2202817,3570946,8035390,7342694,-0.321176,unrelated
S111,S135,C44-L15-2023,Aartz-2023,0,2117827,3641080,8035390,7171059,-0.339615,unrelated
S111,S136,C44-L15-2023,Aartz-2023,0,2214419,3344850,8035390,7775212,-0.283056,unrelated
S111,S137,C44-L15-2023,Aartz-2023,0,2069925,3356852,8035390,7535158,-0.298241,unrelated
S111,S145,C44-L15-2023,XMASBig-2023,0,2231619,3409891,8035390,7857668,-0.288690,unrelated
S111,S146,C44-L15-2023,XMASBig-2023,0,2214353,3441559,8035390,7511950,-0.300293,unrelated
S111,S147,C44-L15-2023,XMASBig-2023,0,2164152,3351946,8035390,7708191,-0.288355,unrelated
S111,S148,C44-L15-2023,XMASBig-2023,0,2299076,3395349,8035390,7944143,-0.281086,unrelated
S111,S149,C44-L15-2023,XMASBig-2023,0,2148187,3564133,8035390,7327686,-0.324159,unrelated
S111,S167,C44-L15-2023,GarrisonNE-2023,0,2317774,3630186,8035390,7689066,-0.314326,unrelated
S111,S168,C44-L15-2023,GarrisonNE-2023,0,2187622,3466182,8035390,7345950,-0.308474,unrelated
S111,S169,C44-L15-2023,GarrisonNE-2023,0,2151674,3344001,8035390,7604273,-0.290053,unrelated
S111,S170,C44-L15-2023,GarrisonNE-2023,0,2222877,3353396,8035390,7764576,-0.283793,unrelated
S111,S171,C44-L15-2023,GarrisonNE-2023,0,2228750,3496671,8035390,7653982,-0.303683,unrelated
S111,S172,C44-L15-2023,GarrisonNE-2023,0,2027039,3428154,8035390,7231927,-0.316314,unrelated
S111,S173,C44-L15-2023,GarrisonNE-2023,0,1983772,3378663,8035390,7337001,-0.310528,unrelated
S111,S185,C44-L15-2023,H10-2023,0,2064819,3389253,8035390,7318923,-0.306994,unrelated
S111,S186,C44-L15-2023,H10-2023,0,2120659,3231699,8035390,7677072,-0.276388,unrelated
S111,S187,C44-L15-2023,H10-2023,0,2122827,3316161,8035390,7514517,-0.290001,unrelated
S111,S188,C44-L15-2023,H10-2023,0,2140404,3503143,8035390,7202055,-0.319337,unrelated
S111,S189,C44-L15-2023,H10-2023,0,2268367,3175300,8035390,8104414,-0.252930,unrelated
S111,S190,C44-L15-2023,H10-2023,0,2275714,3483369,8035390,7760518,-0.296977,unrelated
S111,S191,C44-L15-2023,H10-2023,0,2154260,3454136,8035390,7306259,-0.309876,unrelated
S111,S206,C44-L15-2023,H15-2023,0,2081591,3255648,8035390,7783850,-0.280020,unrelated
S111,S207,C44-L15-2023,H15-2023,0,2227725,3463616,8035390,7707947,-0.298508,unrelated
S111,S208,C44-L15-2023,H15-2023,0,2061466,3422839,8035390,7490866,-0.308137,unrelated
S111,S209,C44-L15-2023,H15-2023,0,2270764,3302953,8035390,7723624,-0.275090,unrelated
S111,S210,C44-L15-2023,H15-2023,0,2117012,3349561,8035390,7739257,-0.290473,unrelated
S111,S211,C44-L15-2023,H15-2023,0,2089868,3393573,8035390,7405367,-0.304213,unrelated
S111,S212,C44-L15-2023,H15-2023,0,816817,4787014,8035390,3113003,-0.785513,unrelated
S111,S219,C44-L15-2023,H41-2023,0,2118655,3340128,8035390,7585961,-0.292011,unrelated
S111,S220,C44-L15-2023,H41-2023,0,2036493,3463416,8035390,7179670,-0.321414,unrelated
S111,S221,C44-L15-2023,H41-2023,0,40321,5933680,8035390,158911,-1.443325,unrelated
S111,S222,C44-L15-2023,H41-2023,0,388986,5424094,8035390,1476333,-1.099612,unrelated
S111,S223,C44-L15-2023,H41-2023,0,1012093,4460594,8035390,3926923,-0.661168,unrelated
S111,S224,C44-L15-2023,H41-2023,0,2229155,3308061,8035390,7733862,-0.278198,unrelated
S111,S225,C44-L15-2023,H41-2023,0,2190161,3492910,8035390,7293024,-0.312861,unrelated
S111,S250,C44-L15-2023,H66-2023,0,2239929,3529908,8035390,7497400,-0.310304,unrelated
S111,S251,C44-L15-2023,H66-2023,0,2232771,3568890,8035390,7298189,-0.319887,unrelated
S111,S252,C44-L15-2023,H66-2023,0,2179580,3331443,8035390,7784671,-0.283394,unrelated
S111,S253,C44-L15-2023,H66-2023,0,2275608,3341539,8035390,7828319,-0.277834,unrelated
S111,S254,C44-L15-2023,H66-2023,0,2252013,3377532,8035390,7899268,-0.282595,unrelated
S111,S255,C44-L15-2023,H66-2023,0,1696441,3700607,8035390,6261999,-0.399008,unrelated
S111,S256,C44-L15-2023,H66-2023,0,2051739,3566089,8035390,7050507,-0.336767,unrelated
S111,S257,C44-L15-2023,H66-2023,0,2085613,3596710,8035390,7226941,-0.334668,unrelated
S111,S258,C44-L15-2023,H66-2023,0,2128458,3485277,8035390,7345804,-0.314806,unrelated
S111,S259,C44-L15-2023,H66-2023,0,2131860,3461963,8035390,7685226,-0.304827,unrelated
S111,S260,C44-L15-2023,H66-2023,0,2141297,3442719,8035390,7760564,-0.300339,unrelated
S111,S288,C44-L15-2023,Du-2023,0,2244429,3334715,8035390,7781391,-0.279766,unrelated
S111,S289,C44-L15-2023,Du-2023,0,2301350,3281353,8035390,8243626,-0.261770,unrelated
S111,S290,C44-L15-2023,Du-2023,0,2262587,3218132,8035390,8328446,-0.255055,unrelated
S111,S291,C44-L15-2023,Du-2023,0,2531082,3183056,8035390,8614604,-0.230332,unrelated
S111,S292,C44-L15-2023,Du-2023,0,2639543,3023351,8035390,9175472,-0.197966,unrelated
S111,S293,C44-L15-2023,Du-2023,0,2460690,2961920,8035390,9002064,-0.203267,unrelated
S111,S294,C44-L15-2023,Du-2023,0,2341154,3101588,8035390,8280057,-0.236710,unrelated
S111,S312,C44-L15-2023,OkrayGrosheks40-2023,0,2265546,3381637,8035390,7983456,-0.280777,unrelated
S111,S313,C44-L15-2023,OkrayGrosheks40-2023,0,2119910,3501459,8035390,7465948,-0.315006,unrelated
S111,S314,C44-L15-2023,OkrayGrosheks40-2023,0,2213786,3528768,8035390,7693326,-0.307956,unrelated
S111,S315,C44-L15-2023,OkrayGrosheks40-2023,0,2266897,3300905,8035390,7911196,-0.271840,unrelated
S111,S316,C44-L15-2023,OkrayGrosheks40-2023,0,2240420,3478313,8035390,7767507,-0.298439,unrelated
S111,S317,C44-L15-2023,OkrayGrosheks40-2023,0,2392045,3170806,8035390,8428115,-0.239898,unrelated
S111,S318,C44-L15-2023,OkrayGrosheks40-2023,0,2103535,3570440,8035390,7352916,-0.327349,unrelated
S111,S328,C44-L15-2023,LaszSE-O14-2023,0,2260050,3478698,8035390,7746042,-0.297650,unrelated
S111,S329,C44-L15-2023,LaszSE-O14-2023,0,2281081,3506704,8035390,7797235,-0.298897,unrelated
S111,S330,C44-L15-2023,LaszSE-O14-2023,0,2229929,3564953,8035390,7462058,-0.316180,unrelated
S111,S331,C44-L15-2023,LaszSE-O14-2023,0,2131954,3545739,8035390,7438819,-0.320503,unrelated
S111,S332,C44-L15-2023,LaszSE-O14-2023,0,2348215,3200967,8035390,8314732,-0.247932,unrelated
S111,S370,C44-L15-2023,BrikalskiPats-2023,0,2109498,3481982,8035390,7223088,-0.318149,unrelated
S111,S371,C44-L15-2023,BrikalskiPats-2023,0,2238487,3453944,8035390,7850890,-0.293927,unrelated
S111,S372,C44-L15-2023,BrikalskiPats-2023,0,2188874,3379533,8035390,7962119,-0.285681,unrelated
S111,S373,C44-L15-2023,BrikalskiPats-2023,0,2236891,3472372,8035390,7688767,-0.299403,unrelated
S111,S374,C44-L15-2023,BrikalskiPats-2023,0,2071157,3480703,8035390,7505467,-0.314670,unrelated
S111,S375,C44-L15-2023,BrikalskiPats-2023,0,2093213,3414806,8035390,7610693,-0.302721,unrelated
S111,S376,C44-L15-2023,BrikalskiPats-2023,0,2301733,3470946,8035390,7674386,-0.295368,unrelated
S111,S386,C44-L15-2023,DaveBrilowski-2023,0,2123106,3436814,8035390,7581179,-0.304198,unrelated
S111,S387,C44-L15-2023,DaveBrilowski-2023,0,2178940,3475973,8035390,7340180,-0.310428,unrelated
S111,S388,C44-L15-2023,DaveBrilowski-2023,0,2119729,3468772,8035390,7711070,-0.305962,unrelated
S111,S389,C44-L15-2023,DaveBrilowski-2023,0,2168056,3404048,8035390,7419012,-0.300241,unrelated
S111,S390,C44-L15-2023,DaveBrilowski-2023,0,2106116,3452813,8035390,7664668,-0.305700,unrelated
S111,S391,C44-L15-2023,DaveBrilowski-2023,0,2273623,3309552,8035390,7786721,-0.274646,unrelated
S111,S392,C44-L15-2023,DaveBrilowski-2023,0,2308336,3386701,8035390,7941139,-0.279477,unrelated
S111,S418,C44-L15-2023,Wysocki1129-2023,0,2167152,3408097,8035390,7606408,-0.297219,unrelated
S111,S419,C44-L15-2023,Wysocki1129-2023,0,1974736,3444405,8035390,7110209,-0.324456,unrelated
S111,S420,C44-L15-2023,Wysocki1129-2023,0,2217768,3272495,8035390,7733647,-0.274413,unrelated
S111,S421,C44-L15-2023,Wysocki1129-2023,0,2147995,3332202,8035390,7799266,-0.285223,unrelated
S111,S422,C44-L15-2023,Wysocki1129-2023,0,2164967,3398439,8035390,7735411,-0.293702,unrelated
S111,S423,C44-L15-2023,Wysocki1129-2023,0,2215524,3205874,8035390,7838314,-0.264351,unrelated
S111,S424,C44-L15-2023,Wysocki1129-2023,0,2259878,3573340,8035390,7581744,-0.312913,unrelated
S111,S442,C44-L15-2023,Wedekind_3-2023,0,1716373,3657845,8035390,6337465,-0.389576,unrelated
S111,S443,C44-L15-2023,Wedekind_3-2023,0,2089567,3426876,8035390,7460484,-0.307449,unrelated
S111,S444,C44-L15-2023,Wedekind_3-2023,0,2071123,3429768,8035390,7291631,-0.312416,unrelated
S111,S445,C44-L15-2023,Wedekind_3-2023,0,2259346,3372652,8035390,7860728,-0.282205,unrelated
S111,S446,C44-L15-2023,Wedekind_3-2023,0,2172738,3426859,8035390,7648040,-0.298467,unrelated
S111,S447,C44-L15-2023,Wedekind_3-2023,0,2186809,3441798,8035390,7678231,-0.298899,unrelated
S111,S448,C44-L15-2023,Wedekind_3-2023,0,2106538,3544027,8035390,7296097,-0.324921,unrelated
S111,S474,C44-L15-2023,Airport04-2023,0,2265656,3337127,8035390,7804708,-0.278319,unrelated
S111,S475,C44-L15-2023,Airport04-2023,0,2233323,3156063,8035390,8082784,-0.253056,unrelated
S111,S476,C44-L15-2023,Airport04-2023,0,2047637,3436228,8035390,7482884,-0.310912,unrelated
S111,S477,C44-L15-2023,Airport04-2023,0,2099220,3345182,8035390,7485865,-0.295797,unrelated
S111,S478,C44-L15-2023,Airport04-2023,0,2143197,3309509,8035390,7652969,-0.285296,unrelated
S111,S479,C44-L15-2023,Airport04-2023,0,1996974,3363870,8035390,7412292,-0.306244,unrelated
S111,S480,C44-L15-2023,Airport04-2023,0,2056739,3509964,8035390,6986357,-0.330400,unrelated
S112,S113,C44-L15-2023,C44-L15-2023,1,1945235,3484946,7532210,7281389,-0.339192,unrelated
S112,S114,C44-L15-2023,C44-L15-2023,1,2017362,3355354,7532210,7409290,-0.314115,unrelated
S112,S115,C44-L15-2023,C44-L15-2023,1,2125346,3328082,7532210,7776122,-0.295971,unrelated
S112,S133,C44-L15-2023,Aartz-2023,0,1993650,3425440,7532210,7481338,-0.323523,unrelated
S112,S134,C44-L15-2023,Aartz-2023,0,1875498,3542980,7532210,7342694,-0.350285,unrelated
S112,S135,C44-L15-2023,Aartz-2023,0,1930698,3567526,7532210,7171059,-0.353959,unrelated
S112,S136,C44-L15-2023,Aartz-2023,0,2056649,3354077,7532210,7775212,-0.303873,unrelated
S112,S137,C44-L15-2023,Aartz-2023,0,2050935,3294194,7532210,7535158,-0.301144,unrelated
S112,S145,C44-L15-2023,XMASBig-2023,0,2102008,3350024,7532210,7857668,-0.298770,unrelated
S112,S146,C44-L15-2023,XMASBig-2023,0,1978634,3401394,7532210,7511950,-0.320666,unrelated
S112,S147,C44-L15-2023,XMASBig-2023,0,2028565,3403560,7532210,7708191,-0.313545,unrelated
S112,S148,C44-L15-2023,XMASBig-2023,0,2145826,3301559,7532210,7944143,-0.288007,unrelated
S112,S149,C44-L15-2023,XMASBig-2023,0,1982702,3400848,7532210,7327686,-0.324295,unrelated
S112,S167,C44-L15-2023,GarrisonNE-2023,0,1962206,3586595,7532210,7689066,-0.342349,unrelated
S112,S168,C44-L15-2023,GarrisonNE-2023,0,1952930,3476417,7532210,7345950,-0.336057,unrelated
S112,S169,C44-L15-2023,GarrisonNE-2023,0,2059046,3439873,7532210,7604273,-0.318482,unrelated
S112,S170,C44-L15-2023,GarrisonNE-2023,0,2041537,3444105,7532210,7764576,-0.316843,unrelated
S112,S171,C44-L15-2023,GarrisonNE-2023,0,2060904,3375130,7532210,7653982,-0.308791,unrelated
S112,S172,C44-L15-2023,GarrisonNE-2023,0,1927479,3329266,7532210,7231927,-0.320442,unrelated
S112,S173,C44-L15-2023,GarrisonNE-2023,0,1932497,3303513,7532210,7337001,-0.314376,unrelated
S112,S185,C44-L15-2023,H10-2023,0,1988469,3332614,7532210,7318923,-0.314909,unrelated
S112,S186,C44-L15-2023,H10-2023,0,2021591,3320812,7532210,7677072,-0.303764,unrelated
S112,S187,C44-L15-2023,H10-2023,0,2082995,3319713,7532210,7514517,-0.302819,unrelated
S112,S188,C44-L15-2023,H10-2023,0,1850890,3411429,7532210,7202055,-0.337443,unrelated
S112,S189,C44-L15-2023,H10-2023,0,2199996,3104588,7532210,8104414,-0.256397,unrelated
S112,S190,C44-L15-2023,H10-2023,0,2014431,3456884,7532210,7760518,-0.320370,unrelated
S112,S191,C44-L15-2023,H10-2023,0,1949370,3510142,7532210,7306259,-0.341741,unrelated
S112,S206,C44-L15-2023,H15-2023,0,2070257,3144659,7532210,7783850,-0.275466,unrelated
S112,S207,C44-L15-2023,H15-2023,0,2010966,3458612,7532210,7707947,-0.321930,unrelated
S112,S208,C44-L15-2023,H15-2023,0,1982388,3398802,7532210,7490866,-0.320521,unrelated
S112,S209,C44-L15-2023,H15-2023,0,2006444,3448542,7532210,7723624,-0.320575,unrelated
S112,S210,C44-L15-2023,H15-2023,0,2076500,3308681,7532210,7739257,-0.297343,unrelated
S112,S211,C44-L15-2023,H15-2023,0,2050029,3380934,7532210,7405367,-0.315435,unrelated
S112,S212,C44-L15-2023,H15-2023,0,790337,4691198,7532210,3113003,-0.807129,unrelated
S112,S219,C44-L15-2023,H41-2023,0,2004753,3179129,7532210,7585961,-0.287965,unrelated
S112,S220,C44-L15-2023,H41-2023,0,1878942,3387663,7532210,7179670,-0.332818,unrelated
S112,S221,C44-L15-2023,H41-2023,0,40388,5836468,7532210,158911,-1.512465,unrelated
S112,S222,C44-L15-2023,H41-2023,0,378554,5330252,7532210,1476333,-1.141355,unrelated
S112,S223,C44-L15-2023,H41-2023,0,1010058,4365960,7532210,3926923,-0.673861,unrelated
S112,S224,C44-L15-2023,H41-2023,0,2049425,3304099,7532210,7733862,-0.298621,unrelated
S112,S225,C44-L15-2023,H41-2023,0,1870962,3485599,7532210,7293024,-0.344024,unrelated
S112,S250,C44-L15-2023,H66-2023,0,2010570,3467576,7532210,7497400,-0.327659,unrelated
S112,S251,C44-L15-2023,H66-2023,0,1920571,3536337,7532210,7298189,-0.347402,unrelated
S112,S252,C44-L15-2023,H66-2023,0,2086701,3300171,7532210,7784671,-0.294684,unrelated
S112,S253,C44-L15-2023,H66-2023,0,2071858,3410775,7532210,7828319,-0.309214,unrelated
S112,S254,C44-L15-2023,H66-2023,0,2038627,3429387,7532210,7899268,-0.312358,unrelated
S112,S255,C44-L15-2023,H66-2023,0,1622164,3752722,7532210,6261999,-0.426504,unrelated
S112,S256,C44-L15-2023,H66-2023,0,1890437,3546902,7532210,7050507,-0.356817,unrelated
S112,S257,C44-L15-2023,H66-2023,0,1911943,3511009,7532210,7226941,-0.346231,unrelated
S112,S258,C44-L15-2023,H66-2023,0,1952471,3429609,7532210,7345804,-0.329799,unrelated
S112,S259,C44-L15-2023,H66-2023,0,2040861,3404332,7532210,7685226,-0.313312,unrelated
S112,S260,C44-L15-2023,H66-2023,0,2047293,3380408,7532210,7760564,-0.308219,unrelated
S112,S288,C44-L15-2023,Du-2023,0,2070352,3240477,7532210,7781391,-0.288019,unrelated
S112,S289,C44-L15-2023,Du-2023,0,2208088,3239353,7532210,8243626,-0.270706,unrelated
S112,S290,C44-L15-2023,Du-2023,0,2235199,3178364,7532210,8328446,-0.259859,unrelated
S112,S291,C44-L15-2023,Du-2023,0,2259328,3175045,7532210,8614604,-0.253348,unrelated
S112,S292,C44-L15-2023,Du-2023,0,2424356,2948237,7532210,9175472,-0.207816,unrelated
S112,S293,C44-L15-2023,Du-2023,0,2372035,3010703,7532210,9002064,-0.220716,unrelated
S112,S294,C44-L15-2023,Du-2023,0,2204251,3199560,7532210,8280057,-0.265292,unrelated
S112,S312,C44-L15-2023,OkrayGrosheks40-2023,0,2100594,3392954,7532210,7983456,-0.301973,unrelated
S112,S313,C44-L15-2023,OkrayGrosheks40-2023,0,1940942,3490269,7532210,7465948,-0.336014,unrelated
S112,S314,C44-L15-2023,OkrayGrosheks40-2023,0,2066582,3401735,7532210,7693326,-0.311115,unrelated
S112,S315,C44-L15-2023,OkrayGrosheks40-2023,0,2148686,3276054,7532210,7911196,-0.285133,unrelated
S112,S316,C44-L15-2023,OkrayGrosheks40-2023,0,2057386,3406141,7532210,7767507,-0.310783,unrelated
S112,S317,C44-L15-2023,OkrayGrosheks40-2023,0,2161270,3273236,7532210,8428115,-0.274756,unrelated
S112,S318,C44-L15-2023,OkrayGrosheks40-2023,0,1928593,3460042,7532210,7352916,-0.335334,unrelated
S112,S328,C44-L15-2023,LaszSE-O14-2023,0,2053200,3368999,7532210,7746042,-0.306632,unrelated
S112,S329,C44-L15-2023,LaszSE-O14-2023,0,1990499,3441587,7532210,7797235,-0.319168,unrelated
S112,S330,C44-L15-2023,LaszSE-O14-2023,0,1929277,3540326,7532210,7462058,-0.343556,unrelated
S112,S331,C44-L15-2023,LaszSE-O14-2023,0,2012291,3401251,7532210,7438819,-0.319965,unrelated
S112,S332,C44-L15-2023,LaszSE-O14-2023,0,2211238,3267061,7532210,8314732,-0.272790,unrelated
S112,S370,C44-L15-2023,BrikalskiPats-2023,0,1942463,3469160,7532210,7223088,-0.338581,unrelated
S112,S371,C44-L15-2023,BrikalskiPats-2023,0,2025455,3429710,7532210,7850890,-0.314239,unrelated
S112,S372,C44-L15-2023,BrikalskiPats-2023,0,2123892,3320176,7532210,7962119,-0.291491,unrelated
S112,S373,C44-L15-2023,BrikalskiPats-2023,0,1988219,3406753,7532210,7688767,-0.317016,unrelated
S112,S374,C44-L15-2023,BrikalskiPats-2023,0,1986412,3429774,7532210,7505467,-0.324062,unrelated
S112,S375,C44-L15-2023,BrikalskiPats-2023,0,2045265,3397187,7532210,7610693,-0.313619,unrelated
S112,S376,C44-L15-2023,BrikalskiPats-2023,0,1988034,3406812,7532210,7674386,-0.317335,unrelated
S112,S386,C44-L15-2023,DaveBrilowski-2023,0,1991185,3427439,7532210,7581179,-0.321814,unrelated
S112,S387,C44-L15-2023,DaveBrilowski-2023,0,1951228,3518052,7532210,7340180,-0.341900,unrelated
S112,S388,C44-L15-2023,DaveBrilowski-2023,0,2054216,3365922,7532210,7711070,-0.306865,unrelated
S112,S389,C44-L15-2023,DaveBrilowski-2023,0,1969613,3479491,7532210,7419012,-0.333710,unrelated
S112,S390,C44-L15-2023,DaveBrilowski-2023,0,2044858,3393035,7532210,7664668,-0.311986,unrelated
S112,S391,C44-L15-2023,DaveBrilowski-2023,0,2028902,3425431,7532210,7786721,-0.314771,unrelated
S112,S392,C44-L15-2023,DaveBrilowski-2023,0,2034180,3398190,7532210,7941139,-0.307768,unrelated
S112,S418,C44-L15-2023,Wysocki1129-2023,0,2040482,3369160,7532210,7606408,-0.310321,unrelated
S112,S419,C44-L15-2023,Wysocki1129-2023,0,1902742,3485767,7532210,7110209,-0.346172,unrelated
S112,S420,C44-L15-2023,Wysocki1129-2023,0,2095249,3332612,7532210,7733647,-0.299359,unrelated
S112,S421,C44-L15-2023,Wysocki1129-2023,0,2116137,3288769,7532210,7799266,-0.290996,unrelated
S112,S422,C44-L15-2023,Wysocki1129-2023,0,2115491,3542881,7532210,7735411,-0.325543,unrelated
S112,S423,C44-L15-2023,Wysocki1129-2023,0,2095356,3333913,7532210,7838314,-0.297483,unrelated
S112,S424,C44-L15-2023,Wysocki1129-2023,0,1991968,3449798,7532210,7581744,-0.324708,unrelated
S112,S442,C44-L15-2023,Wedekind_3-2023,0,1657388,3781850,7532210,6337465,-0.425844,unrelated
S112,S443,C44-L15-2023,Wedekind_3-2023,0,1986392,3437852,7532210,7460484,-0.326113,unrelated
S112,S444,C44-L15-2023,Wedekind_3-2023,0,1933882,3421722,7532210,7291631,-0.331194,unrelated
S112,S445,C44-L15-2023,Wedekind_3-2023,0,2028471,3387201,7532210,7860728,-0.308319,unrelated
S112,S446,C44-L15-2023,Wedekind_3-2023,0,1985224,3440357,7532210,7648040,-0.322491,unrelated
S112,S447,C44-L15-2023,Wedekind_3-2023,0,2074998,3350795,7532210,7678231,-0.304172,unrelated
S112,S448,C44-L15-2023,Wedekind_3-2023,0,1933839,3502718,7532210,7296097,-0.342021,unrelated
S112,S474,C44-L15-2023,Airport04-2023,0,2012553,3338493,7532210,7804708,-0.304131,unrelated
S112,S475,C44-L15-2023,Airport04-2023,0,2152572,3194963,7532210,8082784,-0.271364,unrelated
S112,S476,C44-L15-2023,Airport04-2023,0,1962197,3350700,7532210,7482884,-0.315629,unrelated
S112,S477,C44-L15-2023,Airport04-2023,0,1990574,3284942,7532210,7485865,-0.304920,unrelated
S112,S478,C44-L15-2023,Airport04-2023,0,2051202,3301101,7532210,7652969,-0.299700,unrelated
S112,S479,C44-L15-2023,Airport04-2023,0,1969114,3315639,7532210,7412292,-0.311965,unrelated
S112,S480,C44-L15-2023,Airport04-2023,0,1851736,3452699,7532210,6986357,-0.348083,unrelated
S113,S114,C44-L15-2023,C44-L15-2023,1,1876913,3538402,7281389,7409290,-0.353959,unrelated
S113,S115,C44-L15-2023,C44-L15-2023,1,2012682,3436750,7281389,7776122,-0.322817,unrelated
S113,S133,C44-L15-2023,Aartz-2023,0,1906160,3475669,7281389,7481338,-0.341751,unrelated
S113,S134,C44-L15-2023,Aartz-2023,0,1839837,3599972,7281389,7342694,-0.366526,unrelated
S113,S135,C44-L15-2023,Aartz-2023,0,1819763,3634326,7281389,7171059,-0.377022,unrelated
S113,S136,C44-L15-2023,Aartz-2023,0,1953786,3393542,7281389,7775212,-0.321009,unrelated
S113,S137,C44-L15-2023,Aartz-2023,0,1915500,3397348,7281389,7535158,-0.329307,unrelated
S113,S145,C44-L15-2023,XMASBig-2023,0,1983657,3464855,7281389,7857668,-0.326708,unrelated
S113,S146,C44-L15-2023,XMASBig-2023,0,1873685,3574591,7281389,7511950,-0.356613,unrelated
S113,S147,C44-L15-2023,XMASBig-2023,0,1987407,3455977,7281389,7708191,-0.328531,unrelated
S113,S148,C44-L15-2023,XMASBig-2023,0,2033680,3409946,7281389,7944143,-0.314354,unrelated
S113,S149,C44-L15-2023,XMASBig-2023,0,1879139,3512350,7281389,7327686,-0.352217,unrelated
S113,S167,C44-L15-2023,GarrisonNE-2023,0,1921828,3553552,7281389,7689066,-0.346367,unrelated
S113,S168,C44-L15-2023,GarrisonNE-2023,0,1882060,3506855,7281389,7345950,-0.350826,unrelated
S113,S169,C44-L15-2023,GarrisonNE-2023,0,1961455,3438242,7281389,7604273,-0.330185,unrelated
S113,S170,C44-L15-2023,GarrisonNE-2023,0,1955942,3482988,7281389,7764576,-0.332982,unrelated
S113,S171,C44-L15-2023,GarrisonNE-2023,0,1948875,3553620,7281389,7653982,-0.345379,unrelated
S113,S172,C44-L15-2023,GarrisonNE-2023,0,1852490,3339512,7281389,7231927,-0.332559,unrelated
S113,S173,C44-L15-2023,GarrisonNE-2023,0,1906203,3322537,7281389,7337001,-0.324172,unrelated
S113,S185,C44-L15-2023,H10-2023,0,1886773,3494759,7281389,7318923,-0.349496,unrelated
S113,S186,C44-L15-2023,H10-2023,0,1989045,3401335,7281389,7677072,-0.321799,unrelated
S113,S187,C44-L15-2023,H10-2023,0,1953208,3367682,7281389,7514517,-0.323208,unrelated
S113,S188,C44-L15-2023,H10-2023,0,1814475,3584634,7281389,7202055,-0.369718,unrelated
S113,S189,C44-L15-2023,H10-2023,0,2066346,3267969,7281389,8104414,-0.290501,unrelated
S113,S190,C44-L15-2023,H10-2023,0,1937226,3534489,7281389,7760518,-0.341164,unrelated
S113,S191,C44-L15-2023,H10-2023,0,1891079,3564495,7281389,7306259,-0.359065,unrelated
S113,S206,C44-L15-2023,H15-2023,0,1986059,3208234,7281389,7783850,-0.294082,unrelated
S113,S207,C44-L15-2023,H15-2023,0,1909512,3589204,7281389,7707947,-0.351510,unrelated
S113,S208,C44-L15-2023,H15-2023,0,1929832,3537561,7281389,7490866,-0.348308,unrelated
S113,S209,C44-L15-2023,H15-2023,0,1919613,3571056,7281389,7723624,-0.348050,unrelated
S113,S210,C44-L15-2023,H15-2023,0,2009825,3448773,7281389,7739257,-0.325400,unrelated
