ind_a,ind_b,site_a,site_b,within_site,n_hethet,n_opphom,n_het_a,n_het_b,kinship,degree
S103,S403,ColomaBonus-2019,Wysocki1129-2019,0,2108988,3437173,7993686,7520277,-0.307166,unrelated
S103,S404,ColomaBonus-2019,Wysocki1129-2019,0,2220137,3271688,7993686,7928168,-0.271529,unrelated
S103,S405,ColomaBonus-2019,Wysocki1129-2019,0,2189821,3421176,7993686,7761893,-0.295294,unrelated
S103,S406,ColomaBonus-2019,Wysocki1129-2019,0,2172209,3315020,7993686,7786192,-0.282501,unrelated
S103,S407,ColomaBonus-2019,Wysocki1129-2019,0,2172474,3342967,7993686,7717071,-0.287285,unrelated
S103,S408,ColomaBonus-2019,Wysocki1129-2019,0,2122753,3428101,7993686,7724063,-0.301153,unrelated
S103,S426,ColomaBonus-2019,Wysocki438-2019,0,2226830,3321481,7993686,7847102,-0.278782,unrelated
S103,S427,ColomaBonus-2019,Wysocki438-2019,0,2158154,3328385,7993686,7598529,-0.288517,unrelated
S103,S428,ColomaBonus-2019,Wysocki438-2019,0,2156213,3352615,7993686,7402753,-0.295459,unrelated
S103,S429,ColomaBonus-2019,Wysocki438-2019,0,2220754,3244213,7993686,7685399,-0.272189,unrelated
S103,S430,ColomaBonus-2019,Wysocki438-2019,0,2304337,3347671,7993686,7738169,-0.279116,unrelated
S103,S431,ColomaBonus-2019,Wysocki438-2019,0,2102874,3442711,7993686,7367342,-0.311343,unrelated
S103,S432,ColomaBonus-2019,Wysocki438-2019,0,2076261,3504069,7993686,7526561,-0.317771,unrelated
S103,S450,ColomaBonus-2019,Wysocki563-2019,0,2166342,3275530,7993686,7734101,-0.278788,unrelated
S103,S451,ColomaBonus-2019,Wysocki563-2019,0,1963173,3590588,7993686,7226898,-0.342825,unrelated
S103,S452,ColomaBonus-2019,Wysocki563-2019,0,2242745,3290243,7993686,7917168,-0.272628,unrelated
S103,S453,ColomaBonus-2019,Wysocki563-2019,0,2057146,3497988,7993686,7210686,-0.324830,unrelated
S103,S454,ColomaBonus-2019,Wysocki563-2019,0,2054217,3437167,7993686,7408884,-0.312942,unrelated
S103,S455,ColomaBonus-2019,Wysocki563-2019,0,2030633,3349959,7993686,7450078,-0.302341,unrelated
S103,S456,ColomaBonus-2019,Wysocki563-2019,0,2044468,3397235,7993686,7202383,-0.312581,unrelated
S103,S458,ColomaBonus-2019,Wysocki570-2019,0,2073240,3317369,7993686,7453203,-0.295302,unrelated
S103,S459,ColomaBonus-2019,Wysocki570-2019,0,2248815,3355134,7993686,7810498,-0.282296,unrelated
S103,S460,ColomaBonus-2019,Wysocki570-2019,0,2007373,3417554,7993686,7316303,-0.315332,unrelated
S103,S461,ColomaBonus-2019,Wysocki570-2019,0,2033295,3503533,7993686,7396301,-0.323182,unrelated
S103,S462,ColomaBonus-2019,Wysocki570-2019,0,2106596,3251662,7993686,7560523,-0.282671,unrelated
S103,S463,ColomaBonus-2019,Wysocki570-2019,0,2110656,3393031,7993686,7366427,-0.304386,unrelated
S103,S464,ColomaBonus-2019,Wysocki570-2019,0,2033618,3412780,7993686,7360662,-0.312090,unrelated
S104,S105,ColomaBonus-2019,ColomaBonus-2019,1,2307356,3231403,8432743,7922986,-0.254067,unrelated
S104,S106,ColomaBonus-2019,ColomaBonus-2019,1,2203556,3252033,8432743,7305326,-0.273255,unrelated
S104,S107,ColomaBonus-2019,ColomaBonus-2019,1,2295485,3122358,8432743,7641841,-0.245682,unrelated
S104,S125,ColomaBonus-2019,ColomaLyons-2019,0,2281280,3191471,8432743,8018900,-0.249316,unrelated
S104,S126,ColomaBonus-2019,ColomaLyons-2019,0,2328339,3126534,8432743,7690253,-0.243424,unrelated
S104,S127,ColomaBonus-2019,ColomaLyons-2019,0,2217960,3286790,8432743,7481050,-0.273701,unrelated
S104,S128,ColomaBonus-2019,ColomaLyons-2019,0,2308460,3403892,8432743,7740149,-0.278202,unrelated
S104,S129,ColomaBonus-2019,ColomaLyons-2019,0,2275638,3195883,8432743,7617129,-0.256459,unrelated
S104,S130,ColomaBonus-2019,ColomaLyons-2019,0,2218378,3250679,8432743,7474077,-0.269254,unrelated
S104,S131,ColomaBonus-2019,ColomaLyons-2019,0,2207842,3294474,8432743,7362681,-0.277366,unrelated
S104,S139,ColomaBonus-2019,XMASBig-2019,0,2184040,3264119,8432743,7410585,-0.274197,unrelated
S104,S140,ColomaBonus-2019,XMASBig-2019,0,2321417,3257130,8432743,7814276,-0.258068,unrelated
S104,S141,ColomaBonus-2019,XMASBig-2019,0,2265941,3276662,8432743,7717407,-0.265470,unrelated
S104,S142,ColomaBonus-2019,XMASBig-2019,0,2312843,3186204,8432743,7766337,-0.250605,unrelated
S104,S143,ColomaBonus-2019,XMASBig-2019,0,2076877,3410143,8432743,7252463,-0.302413,unrelated
S104,S159,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2193299,3325178,8432743,7368400,-0.282072,unrelated
S104,S160,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2143976,3349165,8432743,7290941,-0.289649,unrelated
S104,S161,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2232481,3214732,8432743,7377502,-0.265460,unrelated
S104,S162,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2351017,3158710,8432743,7785671,-0.244562,unrelated
S104,S163,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2277330,3239985,8432743,7709788,-0.260346,unrelated
S104,S164,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2292107,3198281,8432743,7689846,-0.254578,unrelated
S104,S165,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2278697,3250031,8432743,7611186,-0.263113,unrelated
S104,S296,ColomaBonus-2019,OkrayRobacks-2019,0,2261791,3230950,8432743,7691850,-0.260478,unrelated
S104,S297,ColomaBonus-2019,OkrayRobacks-2019,0,2235991,3394818,8432743,7677694,-0.282652,unrelated
S104,S298,ColomaBonus-2019,OkrayRobacks-2019,0,2118106,3311869,8432743,7378291,-0.284968,unrelated
S104,S299,ColomaBonus-2019,OkrayRobacks-2019,0,2166874,3350610,8432743,7556994,-0.283579,unrelated
S104,S300,ColomaBonus-2019,OkrayRobacks-2019,0,2138320,3191683,8432743,7420867,-0.267765,unrelated
S104,S301,ColomaBonus-2019,OkrayRobacks-2019,0,2323261,3159764,8432743,8080920,-0.241998,unrelated
S104,S302,ColomaBonus-2019,OkrayRobacks-2019,0,2476244,2829419,8432743,8536700,-0.187549,unrelated
S104,S304,ColomaBonus-2019,OkrayGrosheks40-2019,0,2082824,3302984,8432743,7154938,-0.290174,unrelated
S104,S305,ColomaBonus-2019,OkrayGrosheks40-2019,0,2339205,3032517,8432743,7779665,-0.229813,unrelated
S104,S306,ColomaBonus-2019,OkrayGrosheks40-2019,0,3314350,2106064,8432743,11601524,-0.044812,unrelated
S104,S307,ColomaBonus-2019,OkrayGrosheks40-2019,0,2091582,3250713,8432743,7144597,-0.283094,unrelated
S104,S308,ColomaBonus-2019,OkrayGrosheks40-2019,0,2301424,3199014,8432743,7750273,-0.253142,unrelated
S104,S309,ColomaBonus-2019,OkrayGrosheks40-2019,0,2087740,3266848,8432743,7235130,-0.283763,unrelated
S104,S310,ColomaBonus-2019,OkrayGrosheks40-2019,0,2069944,3269917,8432743,7262608,-0.284791,unrelated
S104,S340,ColomaBonus-2019,OkrayPFWiper-2019,0,2268029,3215726,8432743,7619222,-0.259372,unrelated
S104,S341,ColomaBonus-2019,OkrayPFWiper-2019,0,2185143,3331488,8432743,7557563,-0.280034,unrelated
S104,S342,ColomaBonus-2019,OkrayPFWiper-2019,0,2091348,3386604,8432743,7043704,-0.302515,unrelated
S104,S343,ColomaBonus-2019,OkrayPFWiper-2019,0,2236770,3232384,8432743,7375799,-0.267450,unrelated
S104,S344,ColomaBonus-2019,OkrayPFWiper-2019,0,2115167,3453378,8432743,7302502,-0.304513,unrelated
S104,S354,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2217646,3345273,8432743,7677084,-0.277650,unrelated
S104,S355,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2308526,3213212,8432743,7759982,-0.254305,unrelated
S104,S356,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2198826,3435707,8432743,7738582,-0.288943,unrelated
S104,S357,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2216133,3291762,8432743,7682544,-0.271009,unrelated
S104,S358,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2250371,3232984,8432743,7701638,-0.261280,unrelated
S104,S359,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2241549,3331181,8432743,7899720,-0.270676,unrelated
S104,S360,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2300189,3227932,8432743,7905479,-0.254353,unrelated
S104,S378,ColomaBonus-2019,PloverDaveBrSE-2019,0,2218248,3289626,8432743,7709061,-0.270168,unrelated
S104,S379,ColomaBonus-2019,PloverDaveBrSE-2019,0,2326589,3251289,8432743,7674181,-0.259267,unrelated
S104,S380,ColomaBonus-2019,PloverDaveBrSE-2019,0,2336548,3180225,8432743,7619782,-0.250671,unrelated
S104,S381,ColomaBonus-2019,PloverDaveBrSE-2019,0,2146224,3395704,8432743,7357228,-0.294186,unrelated
S104,S382,ColomaBonus-2019,PloverDaveBrSE-2019,0,2207824,3218894,8432743,7450016,-0.266324,unrelated
S104,S383,ColomaBonus-2019,PloverDaveBrSE-2019,0,2362705,3185757,8432743,8100805,-0.242465,unrelated
S104,S384,ColomaBonus-2019,PloverDaveBrSE-2019,0,2484048,3066823,8432743,8223535,-0.219112,unrelated
S104,S402,ColomaBonus-2019,Wysocki1129-2019,0,2285826,3225392,8432743,7525165,-0.260996,unrelated
S104,S403,ColomaBonus-2019,Wysocki1129-2019,0,2189176,3346980,8432743,7520277,-0.282378,unrelated
S104,S404,ColomaBonus-2019,Wysocki1129-2019,0,2330961,3195723,8432743,7928168,-0.248182,unrelated
S104,S405,ColomaBonus-2019,Wysocki1129-2019,0,2326202,3161160,8432743,7761893,-0.246756,unrelated
S104,S406,ColomaBonus-2019,Wysocki1129-2019,0,2322115,3195331,8432743,7786192,-0.250852,unrelated
S104,S407,ColomaBonus-2019,Wysocki1129-2019,0,2257128,3241052,8432743,7717071,-0.261611,unrelated
S104,S408,ColomaBonus-2019,Wysocki1129-2019,0,2300496,3179772,8432743,7724063,-0.251228,unrelated
S104,S426,ColomaBonus-2019,Wysocki438-2019,0,2274164,3254281,8432743,7847102,-0.260101,unrelated
S104,S427,ColomaBonus-2019,Wysocki438-2019,0,2201320,3263309,8432743,7598529,-0.269804,unrelated
S104,S428,ColomaBonus-2019,Wysocki438-2019,0,2137676,3555937,8432743,7402753,-0.314117,unrelated
S104,S429,ColomaBonus-2019,Wysocki438-2019,0,2247168,3343542,8432743,7685399,-0.275461,unrelated
S104,S430,ColomaBonus-2019,Wysocki438-2019,0,2237593,3201001,8432743,7738169,-0.257525,unrelated
S104,S431,ColomaBonus-2019,Wysocki438-2019,0,2183001,3287870,8432743,7367342,-0.278020,unrelated
S104,S432,ColomaBonus-2019,Wysocki438-2019,0,2254213,3162607,8432743,7526561,-0.255086,unrelated
S104,S450,ColomaBonus-2019,Wysocki563-2019,0,2244061,3501295,8432743,7734101,-0.294339,unrelated
S104,S451,ColomaBonus-2019,Wysocki563-2019,0,2084706,3344122,8432743,7226898,-0.293975,unrelated
S104,S452,ColomaBonus-2019,Wysocki563-2019,0,2306901,3093493,8432743,7917168,-0.237315,unrelated
S104,S453,ColomaBonus-2019,Wysocki563-2019,0,2077776,3463140,8432743,7210686,-0.309939,unrelated
S104,S454,ColomaBonus-2019,Wysocki563-2019,0,2165870,3185966,8432743,7408884,-0.265507,unrelated
S104,S455,ColomaBonus-2019,Wysocki563-2019,0,2207785,3112953,8432743,7450078,-0.252985,unrelated
S104,S456,ColomaBonus-2019,Wysocki563-2019,0,2037888,3461636,8432743,7202383,-0.312462,unrelated
S104,S458,ColomaBonus-2019,Wysocki570-2019,0,2182839,3308687,8432743,7453203,-0.279148,unrelated
S104,S459,ColomaBonus-2019,Wysocki570-2019,0,2317526,3081313,8432743,7810498,-0.236720,unrelated
S104,S460,ColomaBonus-2019,Wysocki570-2019,0,2119619,3245032,8432743,7316303,-0.277505,unrelated
S104,S461,ColomaBonus-2019,Wysocki570-2019,0,2194077,3166967,8432743,7396301,-0.261536,unrelated
S104,S462,ColomaBonus-2019,Wysocki570-2019,0,2225744,3209862,8432743,7560523,-0.262234,unrelated
S104,S463,ColomaBonus-2019,Wysocki570-2019,0,2141565,3301335,8432743,7366427,-0.282363,unrelated
S104,S464,ColomaBonus-2019,Wysocki570-2019,0,2128732,3477947,8432743,7360662,-0.305644,unrelated
S105,S106,ColomaBonus-2019,ColomaBonus-2019,1,1980547,3485380,7922986,7305326,-0.327693,unrelated
S105,S107,ColomaBonus-2019,ColomaBonus-2019,1,2092100,3347579,7922986,7641841,-0.295735,unrelated
S105,S125,ColomaBonus-2019,ColomaLyons-2019,0,2284272,3305112,7922986,8018900,-0.271358,unrelated
S105,S126,ColomaBonus-2019,ColomaLyons-2019,0,2111128,3304579,7922986,7690253,-0.288091,unrelated
S105,S127,ColomaBonus-2019,ColomaLyons-2019,0,2047620,3464122,7922986,7481050,-0.316841,unrelated
S105,S128,ColomaBonus-2019,ColomaLyons-2019,0,2118573,3482938,7922986,7740149,-0.309472,unrelated
S105,S129,ColomaBonus-2019,ColomaLyons-2019,0,2070569,3404856,7922986,7617129,-0.304962,unrelated
S105,S130,ColomaBonus-2019,ColomaLyons-2019,0,2055331,3500202,7922986,7474077,-0.321170,unrelated
S105,S131,ColomaBonus-2019,ColomaLyons-2019,0,1996969,3512863,7922986,7362681,-0.328985,unrelated
S105,S139,ColomaBonus-2019,XMASBig-2019,0,2001634,3425455,7922986,7410585,-0.316252,unrelated
S105,S140,ColomaBonus-2019,XMASBig-2019,0,2220237,3343799,7922986,7814276,-0.283872,unrelated
S105,S141,ColomaBonus-2019,XMASBig-2019,0,2110611,3441138,7922986,7717407,-0.305086,unrelated
S105,S142,ColomaBonus-2019,XMASBig-2019,0,2117616,3388823,7922986,7766337,-0.297019,unrelated
S105,S143,ColomaBonus-2019,XMASBig-2019,0,1970038,3431572,7922986,7252463,-0.322436,unrelated
S105,S159,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2005392,3430731,7922986,7368400,-0.317569,unrelated
S105,S160,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2011296,3430070,7922986,7290941,-0.318711,unrelated
S105,S161,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2007697,3471495,7922986,7377502,-0.322558,unrelated
S105,S162,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2117258,3453635,7922986,7785671,-0.304928,unrelated
S105,S163,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2132213,3366753,7922986,7709788,-0.294336,unrelated
S105,S164,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2084644,3456254,7922986,7689846,-0.309224,unrelated
S105,S165,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2083539,3478646,7922986,7611186,-0.313744,unrelated
S105,S296,ColomaBonus-2019,OkrayRobacks-2019,0,2109960,3345893,7922986,7691850,-0.293428,unrelated
S105,S297,ColomaBonus-2019,OkrayRobacks-2019,0,2113234,3337552,7922986,7677694,-0.292415,unrelated
S105,S298,ColomaBonus-2019,OkrayRobacks-2019,0,2004819,3458510,7922986,7378291,-0.321032,unrelated
S105,S299,ColomaBonus-2019,OkrayRobacks-2019,0,2042137,3412217,7922986,7556994,-0.308934,unrelated
S105,S300,ColomaBonus-2019,OkrayRobacks-2019,0,2032861,3368469,7922986,7420867,-0.306577,unrelated
S105,S301,ColomaBonus-2019,OkrayRobacks-2019,0,2341370,3225727,7922986,8080920,-0.256818,unrelated
S105,S302,ColomaBonus-2019,OkrayRobacks-2019,0,2339603,3014942,7922986,8536700,-0.224201,unrelated
S105,S304,ColomaBonus-2019,OkrayGrosheks40-2019,0,1925230,3498436,7922986,7154938,-0.336362,unrelated
S105,S305,ColomaBonus-2019,OkrayGrosheks40-2019,0,2123501,3240539,7922986,7779665,-0.277506,unrelated
S105,S306,ColomaBonus-2019,OkrayGrosheks40-2019,0,3080146,2336590,7922986,11601524,-0.081591,unrelated
S105,S307,ColomaBonus-2019,OkrayGrosheks40-2019,0,1899474,3550743,7922986,7144597,-0.345245,unrelated
S105,S308,ColomaBonus-2019,OkrayGrosheks40-2019,0,2105542,3365054,7922986,7750273,-0.295061,unrelated
S105,S309,ColomaBonus-2019,OkrayGrosheks40-2019,0,1956393,3395343,7922986,7235130,-0.318924,unrelated
S105,S310,ColomaBonus-2019,OkrayGrosheks40-2019,0,1961515,3460727,7922986,7262608,-0.326621,unrelated
S105,S340,ColomaBonus-2019,OkrayPFWiper-2019,0,2070349,3415149,7922986,7619222,-0.306260,unrelated
S105,S341,ColomaBonus-2019,OkrayPFWiper-2019,0,2130384,3469371,7922986,7557563,-0.310606,unrelated
S105,S342,ColomaBonus-2019,OkrayPFWiper-2019,0,1918067,3580794,7922986,7043704,-0.350346,unrelated
S105,S343,ColomaBonus-2019,OkrayPFWiper-2019,0,2016405,3498705,7922986,7375799,-0.325582,unrelated
S105,S344,ColomaBonus-2019,OkrayPFWiper-2019,0,2095867,3606843,7922986,7302502,-0.336135,unrelated
S105,S354,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2236768,3420914,7922986,7677084,-0.295195,unrelated
S105,S355,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2111804,3419719,7922986,7759982,-0.301450,unrelated
S105,S356,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2228835,3443668,7922986,7738582,-0.297448,unrelated
S105,S357,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2097245,3369703,7922986,7682544,-0.297469,unrelated
S105,S358,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2092971,3410580,7922986,7701638,-0.302611,unrelated
S105,S359,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2277313,3347631,7922986,7899720,-0.279216,unrelated
S105,S360,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2235561,3369117,7922986,7905479,-0.284467,unrelated
S105,S378,ColomaBonus-2019,PloverDaveBrSE-2019,0,2212073,3392973,7922986,7709061,-0.292596,unrelated
S105,S379,ColomaBonus-2019,PloverDaveBrSE-2019,0,2071389,3556392,7922986,7674181,-0.323225,unrelated
S105,S380,ColomaBonus-2019,PloverDaveBrSE-2019,0,2055390,3487776,7922986,7619782,-0.316556,unrelated
S105,S381,ColomaBonus-2019,PloverDaveBrSE-2019,0,2051268,3607489,7922986,7357228,-0.337934,unrelated
S105,S382,ColomaBonus-2019,PloverDaveBrSE-2019,0,2041215,3446375,7922986,7450016,-0.315588,unrelated
S105,S383,ColomaBonus-2019,PloverDaveBrSE-2019,0,2264903,3344265,7922986,8100805,-0.276066,unrelated
S105,S384,ColomaBonus-2019,PloverDaveBrSE-2019,0,2249146,3258030,7922986,8223535,-0.264262,unrelated
S105,S402,ColomaBonus-2019,Wysocki1129-2019,0,2026961,3490357,7922986,7525165,-0.320670,unrelated
S105,S403,ColomaBonus-2019,Wysocki1129-2019,0,2045758,3470830,7922986,7520277,-0.317025,unrelated
S105,S404,ColomaBonus-2019,Wysocki1129-2019,0,2137744,3368262,7922986,7928168,-0.290123,unrelated
S105,S405,ColomaBonus-2019,Wysocki1129-2019,0,2112834,3374365,7922986,7761893,-0.295565,unrelated
S105,S406,ColomaBonus-2019,Wysocki1129-2019,0,2119266,3373543,7922986,7786192,-0.294593,unrelated
S105,S407,ColomaBonus-2019,Wysocki1129-2019,0,2104770,3415041,7922986,7717071,-0.302129,unrelated
S105,S408,ColomaBonus-2019,Wysocki1129-2019,0,2151155,3366307,7922986,7724063,-0.292800,unrelated
S105,S426,ColomaBonus-2019,Wysocki438-2019,0,2221802,3380398,7922986,7847102,-0.287823,unrelated
S105,S427,ColomaBonus-2019,Wysocki438-2019,0,2126773,3410449,7922986,7598529,-0.302427,unrelated
S105,S428,ColomaBonus-2019,Wysocki438-2019,0,2097578,3485348,7922986,7402753,-0.317970,unrelated
S105,S429,ColomaBonus-2019,Wysocki438-2019,0,2167689,3444534,7922986,7685399,-0.302490,unrelated
S105,S430,ColomaBonus-2019,Wysocki438-2019,0,2225206,3338717,7922986,7738169,-0.284285,unrelated
S105,S431,ColomaBonus-2019,Wysocki438-2019,0,2043484,3427900,7922986,7367342,-0.314729,unrelated
S105,S432,ColomaBonus-2019,Wysocki438-2019,0,2038730,3416937,7922986,7526561,-0.310374,unrelated
S105,S450,ColomaBonus-2019,Wysocki563-2019,0,2126668,3376073,7922986,7734101,-0.295424,unrelated
S105,S451,ColomaBonus-2019,Wysocki563-2019,0,1953318,3427218,7922986,7226898,-0.323509,unrelated
S105,S452,ColomaBonus-2019,Wysocki563-2019,0,2246126,3319697,7922986,7917168,-0.277350,unrelated
S105,S453,ColomaBonus-2019,Wysocki563-2019,0,2007163,3469033,7922986,7210686,-0.325823,unrelated
S105,S454,ColomaBonus-2019,Wysocki563-2019,0,2003204,3404080,7922986,7408884,-0.313397,unrelated
S105,S455,ColomaBonus-2019,Wysocki563-2019,0,2058705,3298026,7922986,7450078,-0.295149,unrelated
S105,S456,ColomaBonus-2019,Wysocki563-2019,0,1980386,3450976,7922986,7202383,-0.325385,unrelated
S105,S458,ColomaBonus-2019,Wysocki570-2019,0,2063968,3351891,7922986,7453203,-0.301753,unrelated
S105,S459,ColomaBonus-2019,Wysocki570-2019,0,2233449,3337012,7922986,7810498,-0.282237,unrelated
S105,S460,ColomaBonus-2019,Wysocki570-2019,0,1997500,3423699,7922986,7316303,-0.318250,unrelated
S105,S461,ColomaBonus-2019,Wysocki570-2019,0,2048825,3394568,7922986,7396301,-0.309434,unrelated
S105,S462,ColomaBonus-2019,Wysocki570-2019,0,2090028,3384904,7922986,7560523,-0.302243,unrelated
S105,S463,ColomaBonus-2019,Wysocki570-2019,0,2121511,3365148,7922986,7366427,-0.301436,unrelated
S105,S464,ColomaBonus-2019,Wysocki570-2019,0,2018157,3388762,7922986,7360662,-0.311403,unrelated
S106,S107,ColomaBonus-2019,ColomaBonus-2019,1,2024207,3347521,7305326,7641841,-0.312490,unrelated
S106,S125,ColomaBonus-2019,ColomaLyons-2019,0,1984725,3381171,7305326,8018900,-0.311769,unrelated
S106,S126,ColomaBonus-2019,ColomaLyons-2019,0,1997546,3320072,7305326,7690253,-0.309598,unrelated
S106,S127,ColomaBonus-2019,ColomaLyons-2019,0,1958152,3420705,7305326,7481050,-0.330254,unrelated
S106,S128,ColomaBonus-2019,ColomaLyons-2019,0,1968775,3590685,7305326,7740149,-0.346456,unrelated
S106,S129,ColomaBonus-2019,ColomaLyons-2019,0,1998909,3507917,7305326,7617129,-0.336200,unrelated
S106,S130,ColomaBonus-2019,ColomaLyons-2019,0,1910225,3575782,7305326,7474077,-0.354638,unrelated
S106,S131,ColomaBonus-2019,ColomaLyons-2019,0,1917564,3506113,7305326,7362681,-0.347332,unrelated
S106,S139,ColomaBonus-2019,XMASBig-2019,0,1946918,3350970,7305326,7410585,-0.323121,unrelated
S106,S140,ColomaBonus-2019,XMASBig-2019,0,1996062,3413725,7305326,7814276,-0.319545,unrelated
S106,S141,ColomaBonus-2019,XMASBig-2019,0,2019390,3311064,7305326,7717407,-0.306385,unrelated
S106,S142,ColomaBonus-2019,XMASBig-2019,0,2003993,3458658,7305326,7766337,-0.325997,unrelated
S106,S143,ColomaBonus-2019,XMASBig-2019,0,1836961,3689044,7305326,7252463,-0.380630,unrelated
S106,S159,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1968711,3359817,7305326,7368400,-0.323771,unrelated
S106,S160,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1897696,3451591,7305326,7290941,-0.342929,unrelated
S106,S161,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1915111,3567287,7305326,7377502,-0.355481,unrelated
S106,S162,ColomaBonus-2019,OkrayGarrisonNE-2019,0,2005103,3417261,7305326,7785671,-0.320020,unrelated
S106,S163,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1971934,3467055,7305326,7709788,-0.330479,unrelated
S106,S164,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1999157,3441724,7305326,7689846,-0.325724,unrelated
S106,S165,ColomaBonus-2019,OkrayGarrisonNE-2019,0,1941246,3473038,7305326,7611186,-0.335523,unrelated
S106,S296,ColomaBonus-2019,OkrayRobacks-2019,0,2012707,3235589,7305326,7691850,-0.297287,unrelated
S106,S297,ColomaBonus-2019,OkrayRobacks-2019,0,1953430,3608729,7305326,7677694,-0.351333,unrelated
S106,S298,ColomaBonus-2019,OkrayRobacks-2019,0,1894916,3569292,7305326,7378291,-0.357110,unrelated
S106,S299,ColomaBonus-2019,OkrayRobacks-2019,0,1949764,3280357,7305326,7556994,-0.310244,unrelated
S106,S300,ColomaBonus-2019,OkrayRobacks-2019,0,1929993,3470200,7305326,7420867,-0.340238,unrelated
S106,S301,ColomaBonus-2019,OkrayRobacks-2019,0,2023375,3428087,7305326,8080920,-0.314099,unrelated
S106,S302,ColomaBonus-2019,OkrayRobacks-2019,0,2164328,3120112,7305326,8536700,-0.257284,unrelated
S106,S304,ColomaBonus-2019,OkrayGrosheks40-2019,0,1898701,3373403,7305326,7154938,-0.335271,unrelated
S106,S305,ColomaBonus-2019,OkrayGrosheks40-2019,0,2032280,3400072,7305326,7779665,-0.316067,unrelated
S106,S306,ColomaBonus-2019,OkrayGrosheks40-2019,0,2927680,2288486,7305326,11601524,-0.087233,unrelated
S106,S307,ColomaBonus-2019,OkrayGrosheks40-2019,0,1830937,3558307,7305326,7144597,-0.365793,unrelated
S106,S308,ColomaBonus-2019,OkrayGrosheks40-2019,0,2055332,3230289,7305326,7750273,-0.292599,unrelated
S106,S309,ColomaBonus-2019,OkrayGrosheks40-2019,0,1887270,3476926,7305326,7235130,-0.348447,unrelated
S106,S310,ColomaBonus-2019,OkrayGrosheks40-2019,0,1838909,3489454,7305326,7262608,-0.352830,unrelated
S106,S340,ColomaBonus-2019,OkrayPFWiper-2019,0,1973687,3449152,7305326,7619222,-0.329968,unrelated
S106,S341,ColomaBonus-2019,OkrayPFWiper-2019,0,1892477,3659680,7305326,7557563,-0.365130,unrelated
S106,S342,ColomaBonus-2019,OkrayPFWiper-2019,0,1797057,3600761,7305326,7043704,-0.376643,unrelated
S106,S343,ColomaBonus-2019,OkrayPFWiper-2019,0,1884244,3613172,7305326,7375799,-0.363875,unrelated
S106,S344,ColomaBonus-2019,OkrayPFWiper-2019,0,1818431,3645490,7305326,7302502,-0.374631,unrelated
S106,S354,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1988884,3328794,7305326,7677084,-0.311612,unrelated
S106,S355,ColomaBonus-2019,PloverBrikalskiPats-2019,0,2019060,3298010,7305326,7759982,-0.303808,unrelated
S106,S356,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1979481,3413903,7305326,7738582,-0.322278,unrelated
S106,S357,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1987199,3356906,7305326,7682544,-0.315363,unrelated
S106,S358,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1995224,3472475,7305326,7701638,-0.329829,unrelated
S106,S359,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1993884,3453032,7305326,7899720,-0.323062,unrelated
S106,S360,ColomaBonus-2019,PloverBrikalskiPats-2019,0,1988843,3506268,7305326,7905479,-0.330271,unrelated
S106,S378,ColomaBonus-2019,PloverDaveBrSE-2019,0,1930879,3599982,7305326,7709061,-0.350936,unrelated
S106,S379,ColomaBonus-2019,PloverDaveBrSE-2019,0,1958602,3517593,7305326,7674181,-0.338902,unrelated
